Precursor m/z,Fragment m/z,Fragment Intensity
"Precursor(Weight=536.800747, Charge=2)",478.2588806152344,124.98684
"Precursor(Weight=536.800747, Charge=2)",478.7769775390625,79.044014
"Precursor(Weight=536.800747, Charge=2)",480.2114562988281,52.716835
"Precursor(Weight=536.800747, Charge=2)",480.2554016113281,70.00833
"Precursor(Weight=536.800747, Charge=2)",480.3069763183594,60.34028
"Precursor(Weight=536.800747, Charge=2)",481.27215576171875,50.432144
"Precursor(Weight=536.800747, Charge=2)",481.3134460449219,264.48953
"Precursor(Weight=536.800747, Charge=2)",482.29217529296875,393.83176
"Precursor(Weight=536.800747, Charge=2)",483.2629089355469,113.7619
"Precursor(Weight=536.800747, Charge=2)",483.2848205566406,93.15522
"Precursor(Weight=536.800747, Charge=2)",483.312744140625,165.61232
"Precursor(Weight=536.800747, Charge=2)",484.2017822265625,98.61017
"Precursor(Weight=536.800747, Charge=2)",484.2774963378906,560.4714
"Precursor(Weight=536.800747, Charge=2)",485.25689697265625,158.83163
"Precursor(Weight=536.800747, Charge=2)",486.22503662109375,136.19327
"Precursor(Weight=536.800747, Charge=2)",486.2450256347656,20.796053
"Precursor(Weight=536.800747, Charge=2)",486.2912902832031,383.14682
"Precursor(Weight=536.800747, Charge=2)",488.26904296875,122.875
"Precursor(Weight=536.800747, Charge=2)",490.1825256347656,85.411766
"Precursor(Weight=536.800747, Charge=2)",490.26519775390625,62.130318
"Precursor(Weight=536.800747, Charge=2)",492.27880859375,280.42163
"Precursor(Weight=536.800747, Charge=2)",493.2271728515625,126.05523
"Precursor(Weight=536.800747, Charge=2)",493.27880859375,18.625
"Precursor(Weight=536.800747, Charge=2)",493.30291748046875,35.315216
"Precursor(Weight=536.800747, Charge=2)",494.1981201171875,70.84028
"Precursor(Weight=536.800747, Charge=2)",494.22625732421875,308.61652
"Precursor(Weight=536.800747, Charge=2)",494.33038330078125,95.35135
"Precursor(Weight=536.800747, Charge=2)",495.28985595703125,147.0664
"Precursor(Weight=536.800747, Charge=2)",496.2769470214844,807.1067
"Precursor(Weight=536.800747, Charge=2)",496.3300476074219,15.666667
"Precursor(Weight=536.800747, Charge=2)",496.3584899902344,13.090909
"Precursor(Weight=536.800747, Charge=2)",497.2474060058594,44.91848
"Precursor(Weight=536.800747, Charge=2)",497.2728576660156,261.59344
"Precursor(Weight=536.800747, Charge=2)",497.3117980957031,73.05114
"Precursor(Weight=536.800747, Charge=2)",498.2545471191406,100.90323
"Precursor(Weight=536.800747, Charge=2)",498.32391357421875,183.69342
"Precursor(Weight=536.800747, Charge=2)",499.2850646972656,334.1621
"Precursor(Weight=536.800747, Charge=2)",499.32513427734375,192.67131
"Precursor(Weight=536.800747, Charge=2)",500.01300048828125,14.291667
"Precursor(Weight=536.800747, Charge=2)",500.3064880371094,293.80652
"Precursor(Weight=536.800747, Charge=2)",500.3199768066406,86.324326
"Precursor(Weight=536.800747, Charge=2)",501.30560302734375,191.04623
"Precursor(Weight=536.800747, Charge=2)",501.7177734375,101.22866
"Precursor(Weight=536.800747, Charge=2)",502.28509521484375,814.3664
"Precursor(Weight=536.800747, Charge=2)",503.2247009277344,35.59559
"Precursor(Weight=536.800747, Charge=2)",503.29254150390625,119.32405
"Precursor(Weight=536.800747, Charge=2)",506.29156494140625,85.01356
"Precursor(Weight=536.800747, Charge=2)",508.2733154296875,400.14087
"Precursor(Weight=536.800747, Charge=2)",509.2923278808594,43.75
"Precursor(Weight=536.800747, Charge=2)",509.3050842285156,439.09543
"Precursor(Weight=536.800747, Charge=2)",510.2500305175781,83.01324
"Precursor(Weight=536.800747, Charge=2)",510.2913513183594,2093.7705
"Precursor(Weight=536.800747, Charge=2)",511.21759033203125,25.246952
"Precursor(Weight=536.800747, Charge=2)",511.25146484375,694.64417
"Precursor(Weight=536.800747, Charge=2)",511.2877502441406,214.67009
"Precursor(Weight=536.800747, Charge=2)",511.3040466308594,91.560036
"Precursor(Weight=536.800747, Charge=2)",512.2330322265625,711.3247
"Precursor(Weight=536.800747, Charge=2)",512.2793579101562,77.469154
"Precursor(Weight=536.800747, Charge=2)",512.3480834960938,65.656815
"Precursor(Weight=536.800747, Charge=2)",513.2372436523438,57.406914
"Precursor(Weight=536.800747, Charge=2)",513.3070678710938,64.222565
"Precursor(Weight=536.800747, Charge=2)",514.2826538085938,1278.2073
"Precursor(Weight=536.800747, Charge=2)",514.3125,44.901318
"Precursor(Weight=536.800747, Charge=2)",515.2984619140625,264.36594
"Precursor(Weight=536.800747, Charge=2)",519.242431640625,117.43811
"Precursor(Weight=536.800747, Charge=2)",524.255126953125,56.901318
"Precursor(Weight=536.800747, Charge=2)",524.2775268554688,38.351746
"Precursor(Weight=536.800747, Charge=2)",525.258544921875,30.100807
"Precursor(Weight=536.800747, Charge=2)",525.2745971679688,210.69392
"Precursor(Weight=536.800747, Charge=2)",525.3012084960938,763.87494
"Precursor(Weight=536.800747, Charge=2)",526.24560546875,80.76219
"Precursor(Weight=536.800747, Charge=2)",526.2862548828125,531.5959
"Precursor(Weight=536.800747, Charge=2)",526.3201904296875,882.6033
"Precursor(Weight=536.800747, Charge=2)",527.2813110351562,153.29082
"Precursor(Weight=536.800747, Charge=2)",527.3153076171875,849.04315
"Precursor(Weight=536.800747, Charge=2)",527.49267578125,81.61818
"Precursor(Weight=536.800747, Charge=2)",528.3014526367188,2108.9966
"Precursor(Weight=536.800747, Charge=2)",528.7811889648438,34.462837
"Precursor(Weight=536.800747, Charge=2)",529.1143188476562,18.014706
"Precursor(Weight=536.800747, Charge=2)",529.2637939453125,534.95996
"Precursor(Weight=536.800747, Charge=2)",529.303466796875,787.0245
"Precursor(Weight=536.800747, Charge=2)",530.264404296875,71.69551
"Precursor(Weight=536.800747, Charge=2)",531.313720703125,416.9336
"Precursor(Weight=536.800747, Charge=2)",532.3145751953125,73.08108
"Precursor(Weight=536.800747, Charge=2)",535.1085815429688,106.666664
"Precursor(Weight=536.800747, Charge=2)",535.2742919921875,103.51271
"Precursor(Weight=536.800747, Charge=2)",536.2723999023438,107.10438
"Precursor(Weight=536.800747, Charge=2)",536.6971435546875,106.054825
"Precursor(Weight=536.800747, Charge=2)",537.2999877929688,162.58145
"Precursor(Weight=536.800747, Charge=2)",537.3396606445312,113.569
"Precursor(Weight=536.800747, Charge=2)",538.3045043945312,79.70283
"Precursor(Weight=536.800747, Charge=2)",538.3207397460938,82.01961
"Precursor(Weight=536.800747, Charge=2)",539.0703125,33.13793
"Precursor(Weight=536.800747, Charge=2)",539.2395629882812,101.40834
"Precursor(Weight=536.800747, Charge=2)",539.3172607421875,266.22607
"Precursor(Weight=536.800747, Charge=2)",540.30126953125,132.03125
"Precursor(Weight=536.800747, Charge=2)",541.2774047851562,41.043102
"Precursor(Weight=536.800747, Charge=2)",541.2944946289062,225.8032
"Precursor(Weight=536.800747, Charge=2)",542.2814331054688,878.51025
"Precursor(Weight=536.800747, Charge=2)",542.299560546875,173.881
"Precursor(Weight=536.800747, Charge=2)",543.259765625,152.1837
"Precursor(Weight=536.800747, Charge=2)",543.2774658203125,76.00714
"Precursor(Weight=536.800747, Charge=2)",543.3120727539062,1044.9557
"Precursor(Weight=536.800747, Charge=2)",544.2610473632812,68.88587
"Precursor(Weight=536.800747, Charge=2)",544.3157348632812,190.75424
"Precursor(Weight=536.800747, Charge=2)",551.2444458007812,180.67926
"Precursor(Weight=536.800747, Charge=2)",553.2972412109375,6219.813
"Precursor(Weight=536.800747, Charge=2)",554.2996826171875,1214.3975
"Precursor(Weight=536.800747, Charge=2)",554.3425903320312,82.120094
"Precursor(Weight=536.800747, Charge=2)",555.2964477539062,59.001472
"Precursor(Weight=536.800747, Charge=2)",556.3182983398438,84.13619
"Precursor(Weight=536.800747, Charge=2)",556.3451538085938,18.625
"Precursor(Weight=536.800747, Charge=2)",557.25048828125,162.09798
"Precursor(Weight=536.800747, Charge=2)",558.2254028320312,33.440475
"Precursor(Weight=536.800747, Charge=2)",561.2999877929688,152.46918
"Precursor(Weight=536.800747, Charge=2)",567.3629760742188,51.16532
"Precursor(Weight=536.800747, Charge=2)",567.7800903320312,44.0625
"Precursor(Weight=536.800747, Charge=2)",568.3101806640625,137.00348
"Precursor(Weight=536.800747, Charge=2)",568.3755493164062,39.125
"Precursor(Weight=536.800747, Charge=2)",569.2557373046875,277.58234
"Precursor(Weight=536.800747, Charge=2)",569.2886352539062,46.49342
"Precursor(Weight=536.800747, Charge=2)",570.3092651367188,125.94253
"Precursor(Weight=536.800747, Charge=2)",571.3067626953125,3900.5537
"Precursor(Weight=536.800747, Charge=2)",572.2864990234375,23.640152
"Precursor(Weight=536.800747, Charge=2)",572.31396484375,702.7861
"Precursor(Weight=536.800747, Charge=2)",572.330078125,53.344513
"Precursor(Weight=536.800747, Charge=2)",577.315673828125,81.47206
"Precursor(Weight=536.800747, Charge=2)",579.3037109375,67.89893
"Precursor(Weight=536.800747, Charge=2)",581.291015625,156.13776
"Precursor(Weight=536.800747, Charge=2)",581.361572265625,246.20242
"Precursor(Weight=536.800747, Charge=2)",582.3327026367188,81.75676
"Precursor(Weight=536.800747, Charge=2)",582.353271484375,152.29855
"Precursor(Weight=536.800747, Charge=2)",582.6427612304688,82.36295
"Precursor(Weight=536.800747, Charge=2)",583.3250732421875,63.469444
"Precursor(Weight=536.800747, Charge=2)",585.2884521484375,189.0051
"Precursor(Weight=536.800747, Charge=2)",585.87548828125,24.720589
"Precursor(Weight=536.800747, Charge=2)",587.2448120117188,101.35577
"Precursor(Weight=536.800747, Charge=2)",587.2645263671875,59.38793
"Precursor(Weight=536.800747, Charge=2)",589.2890014648438,76.42
"Precursor(Weight=536.800747, Charge=2)",592.3486938476562,180.81512
"Precursor(Weight=536.800747, Charge=2)",593.3317260742188,88.17021
"Precursor(Weight=536.800747, Charge=2)",596.3150634765625,83.605
"Precursor(Weight=536.800747, Charge=2)",596.3308715820312,114.96238
"Precursor(Weight=536.800747, Charge=2)",597.2545166015625,32.782406
"Precursor(Weight=536.800747, Charge=2)",597.318603515625,521.84753
"Precursor(Weight=536.800747, Charge=2)",598.2802124023438,76.79291
"Precursor(Weight=536.800747, Charge=2)",598.3124389648438,52.371212
"Precursor(Weight=536.800747, Charge=2)",599.2103881835938,94.284485
"Precursor(Weight=536.800747, Charge=2)",599.3005981445312,278.3857
"Precursor(Weight=536.800747, Charge=2)",599.3746948242188,414.94824
"Precursor(Weight=536.800747, Charge=2)",600.3059692382812,62.875
"Precursor(Weight=536.800747, Charge=2)",600.3770751953125,99.87343
"Precursor(Weight=536.800747, Charge=2)",603.3086547851562,238.72397
"Precursor(Weight=536.800747, Charge=2)",605.3673095703125,24.363636
"Precursor(Weight=536.800747, Charge=2)",606.3202514648438,137.76645
"Precursor(Weight=536.800747, Charge=2)",607.2852172851562,71.01731
"Precursor(Weight=536.800747, Charge=2)",607.3062744140625,975.487
"Precursor(Weight=536.800747, Charge=2)",608.3040161132812,20.416666
"Precursor(Weight=536.800747, Charge=2)",609.3624267578125,802.2885
"Precursor(Weight=536.800747, Charge=2)",610.3499755859375,197.91635
"Precursor(Weight=536.800747, Charge=2)",611.3374633789062,248.39178
"Precursor(Weight=536.800747, Charge=2)",612.3928833007812,65.03858
"Precursor(Weight=536.800747, Charge=2)",614.353759765625,456.76382
"Precursor(Weight=536.800747, Charge=2)",615.251708984375,51.802776
"Precursor(Weight=536.800747, Charge=2)",615.339599609375,184.0948
"Precursor(Weight=536.800747, Charge=2)",615.36279296875,84.53918
"Precursor(Weight=536.800747, Charge=2)",615.3828735351562,40.002193
"Precursor(Weight=536.800747, Charge=2)",616.1724853515625,65.65385
"Precursor(Weight=536.800747, Charge=2)",616.3487548828125,62.090908
"Precursor(Weight=536.800747, Charge=2)",618.6653442382812,113.24039
"Precursor(Weight=536.800747, Charge=2)",619.2233276367188,267.75
"Precursor(Weight=536.800747, Charge=2)",619.2785034179688,31.094696
"Precursor(Weight=536.800747, Charge=2)",619.321044921875,62.107143
"Precursor(Weight=536.800747, Charge=2)",621.297119140625,41.564816
"Precursor(Weight=536.800747, Charge=2)",621.3543090820312,251.56488
"Precursor(Weight=536.800747, Charge=2)",621.451416015625,73.129036
"Precursor(Weight=536.800747, Charge=2)",622.38671875,230.52145
"Precursor(Weight=536.800747, Charge=2)",624.2308349609375,136.96542
"Precursor(Weight=536.800747, Charge=2)",624.2540893554688,55.391304
"Precursor(Weight=536.800747, Charge=2)",624.2811889648438,73.019066
"Precursor(Weight=536.800747, Charge=2)",624.3346557617188,3495.7942
"Precursor(Weight=536.800747, Charge=2)",625.2286987304688,119.54566
"Precursor(Weight=536.800747, Charge=2)",625.2728881835938,47.615383
"Precursor(Weight=536.800747, Charge=2)",625.3278198242188,2522.1929
"Precursor(Weight=536.800747, Charge=2)",625.596435546875,88.725
"Precursor(Weight=536.800747, Charge=2)",626.3175659179688,346.33453
"Precursor(Weight=536.800747, Charge=2)",626.38330078125,61.61731
"Precursor(Weight=536.800747, Charge=2)",627.2822265625,100.409836
"Precursor(Weight=536.800747, Charge=2)",627.3306274414062,175.00278
"Precursor(Weight=536.800747, Charge=2)",627.3676147460938,889.68134
"Precursor(Weight=536.800747, Charge=2)",628.3749389648438,317.27087
"Precursor(Weight=536.800747, Charge=2)",629.3675537109375,51.11207
"Precursor(Weight=536.800747, Charge=2)",629.6759643554688,58.0
"Precursor(Weight=536.800747, Charge=2)",633.3665771484375,16.173077
"Precursor(Weight=536.800747, Charge=2)",634.2953491210938,58.40625
"Precursor(Weight=536.800747, Charge=2)",637.3468627929688,59.78178
"Precursor(Weight=536.800747, Charge=2)",638.3028564453125,226.83043
"Precursor(Weight=536.800747, Charge=2)",638.320556640625,97.03511
"Precursor(Weight=536.800747, Charge=2)",638.3480834960938,666.4052
"Precursor(Weight=536.800747, Charge=2)",639.307373046875,53.56144
"Precursor(Weight=536.800747, Charge=2)",639.3324584960938,624.8124
"Precursor(Weight=536.800747, Charge=2)",639.3836059570312,12.183824
"Precursor(Weight=536.800747, Charge=2)",640.29052734375,59.483025
"Precursor(Weight=536.800747, Charge=2)",640.3245239257812,74.535194
"Precursor(Weight=536.800747, Charge=2)",640.37060546875,136.72446
"Precursor(Weight=536.800747, Charge=2)",640.3986206054688,89.081894
"Precursor(Weight=536.800747, Charge=2)",641.2770385742188,121.182045
"Precursor(Weight=536.800747, Charge=2)",641.34619140625,104.125
"Precursor(Weight=536.800747, Charge=2)",641.3786010742188,37.125
"Precursor(Weight=536.800747, Charge=2)",641.3955688476562,99.56035
"Precursor(Weight=536.800747, Charge=2)",642.2738647460938,198.36539
"Precursor(Weight=536.800747, Charge=2)",642.345458984375,12062.289
"Precursor(Weight=536.800747, Charge=2)",642.4212646484375,55.714287
"Precursor(Weight=536.800747, Charge=2)",642.6140747070312,53.008064
"Precursor(Weight=536.800747, Charge=2)",642.8438720703125,39.761906
"Precursor(Weight=536.800747, Charge=2)",643.04638671875,22.080128
"Precursor(Weight=536.800747, Charge=2)",643.1968383789062,48.153847
"Precursor(Weight=536.800747, Charge=2)",643.2841796875,73.70417
"Precursor(Weight=536.800747, Charge=2)",643.3473510742188,2807.007
"Precursor(Weight=536.800747, Charge=2)",643.4696044921875,22.118422
"Precursor(Weight=536.800747, Charge=2)",644.0614013671875,27.191177
"Precursor(Weight=536.800747, Charge=2)",644.3289794921875,62.734848
"Precursor(Weight=536.800747, Charge=2)",644.345947265625,140.6681
"Precursor(Weight=536.800747, Charge=2)",644.3844604492188,202.18141
"Precursor(Weight=536.800747, Charge=2)",644.7674560546875,61.344048
"Precursor(Weight=536.800747, Charge=2)",645.3911743164062,82.53186
"Precursor(Weight=536.800747, Charge=2)",647.196533203125,45.662235
"Precursor(Weight=536.800747, Charge=2)",648.8080444335938,69.190315
"Precursor(Weight=536.800747, Charge=2)",650.3231811523438,40.25
"Precursor(Weight=536.800747, Charge=2)",654.3123168945312,93.69811
"Precursor(Weight=536.800747, Charge=2)",654.3386840820312,114.5669
"Precursor(Weight=536.800747, Charge=2)",654.3692626953125,115.80167
"Precursor(Weight=536.800747, Charge=2)",655.317138671875,146.54105
"Precursor(Weight=536.800747, Charge=2)",655.3662719726562,155.46786
"Precursor(Weight=536.800747, Charge=2)",656.3065185546875,83.24008
"Precursor(Weight=536.800747, Charge=2)",656.3574829101562,1369.6058
"Precursor(Weight=536.800747, Charge=2)",656.3761596679688,100.30403
"Precursor(Weight=536.800747, Charge=2)",656.562744140625,55.183823
"Precursor(Weight=536.800747, Charge=2)",656.8839721679688,32.487904
"Precursor(Weight=536.800747, Charge=2)",657.3638305664062,351.51172
"Precursor(Weight=536.800747, Charge=2)",657.393310546875,17.111841
"Precursor(Weight=536.800747, Charge=2)",658.2979736328125,168.4628
"Precursor(Weight=536.800747, Charge=2)",658.407958984375,47.685974
"Precursor(Weight=536.800747, Charge=2)",660.3191528320312,42.12076
"Precursor(Weight=536.800747, Charge=2)",660.3649291992188,162.47845
"Precursor(Weight=536.800747, Charge=2)",661.353271484375,86.55604
"Precursor(Weight=536.800747, Charge=2)",662.1591186523438,262.75
"Precursor(Weight=536.800747, Charge=2)",662.2593383789062,15.444445
"Precursor(Weight=536.800747, Charge=2)",662.8150634765625,39.802776
"Precursor(Weight=536.800747, Charge=2)",664.8557739257812,48.273647
"Precursor(Weight=536.800747, Charge=2)",665.322998046875,179.014
"Precursor(Weight=536.800747, Charge=2)",665.8123168945312,172.84119
"Precursor(Weight=536.800747, Charge=2)",665.85400390625,69.416664
"Precursor(Weight=536.800747, Charge=2)",666.3466186523438,51.391304
"Precursor(Weight=536.800747, Charge=2)",668.3226318359375,39.023937
"Precursor(Weight=536.800747, Charge=2)",668.40625,88.95951
"Precursor(Weight=536.800747, Charge=2)",669.3978881835938,96.79905
"Precursor(Weight=536.800747, Charge=2)",670.3426513671875,750.5957
"Precursor(Weight=536.800747, Charge=2)",670.3799438476562,215.96127
"Precursor(Weight=536.800747, Charge=2)",672.3552856445312,123.02439
"Precursor(Weight=536.800747, Charge=2)",674.3045654296875,81.16532
"Precursor(Weight=536.800747, Charge=2)",676.989501953125,224.125
"Precursor(Weight=536.800747, Charge=2)",678.3826904296875,72.31035
"Precursor(Weight=536.800747, Charge=2)",680.3886108398438,96.2381
"Precursor(Weight=536.800747, Charge=2)",681.4109497070312,64.531624
"Precursor(Weight=536.800747, Charge=2)",681.6275634765625,218.64362
"Precursor(Weight=536.800747, Charge=2)",682.4098510742188,124.83117
"Precursor(Weight=536.800747, Charge=2)",683.33984375,53.29
"Precursor(Weight=536.800747, Charge=2)",684.3294067382812,175.5844
"Precursor(Weight=536.800747, Charge=2)",684.377197265625,268.3652
"Precursor(Weight=536.800747, Charge=2)",685.33349609375,111.12195
"Precursor(Weight=536.800747, Charge=2)",687.7677001953125,238.65625
"Precursor(Weight=536.800747, Charge=2)",688.8264770507812,36.6
"Precursor(Weight=536.800747, Charge=2)",689.34228515625,214.42236
"Precursor(Weight=536.800747, Charge=2)",693.3859252929688,29.125
"Precursor(Weight=536.800747, Charge=2)",694.3777465820312,152.94777
"Precursor(Weight=536.800747, Charge=2)",694.4002075195312,120.13846
"Precursor(Weight=536.800747, Charge=2)",700.35302734375,308.6584
"Precursor(Weight=536.800747, Charge=2)",701.3717651367188,41.900864
"Precursor(Weight=536.800747, Charge=2)",702.3327026367188,21.571428
"Precursor(Weight=536.800747, Charge=2)",702.3826293945312,63.336113
"Precursor(Weight=536.800747, Charge=2)",703.5704345703125,16.333334
"Precursor(Weight=536.800747, Charge=2)",706.3687133789062,23.204546
"Precursor(Weight=536.800747, Charge=2)",707.6588134765625,256.13287
"Precursor(Weight=536.800747, Charge=2)",707.7100219726562,21.240385
"Precursor(Weight=536.800747, Charge=2)",708.197998046875,21.4
"Precursor(Weight=536.800747, Charge=2)",708.3511962890625,272.4462
"Precursor(Weight=536.800747, Charge=2)",709.3372192382812,36.96154
"Precursor(Weight=536.800747, Charge=2)",709.4021606445312,64.00245
"Precursor(Weight=536.800747, Charge=2)",709.4238891601562,413.3571
"Precursor(Weight=536.800747, Charge=2)",710.405029296875,72.810974
"Precursor(Weight=536.800747, Charge=2)",710.43310546875,163.75241
"Precursor(Weight=536.800747, Charge=2)",711.4110717773438,59.355392
"Precursor(Weight=536.800747, Charge=2)",712.3809814453125,99.666664
"Precursor(Weight=536.800747, Charge=2)",713.3247680664062,71.17647
"Precursor(Weight=536.800747, Charge=2)",714.3845825195312,63.840908
"Precursor(Weight=536.800747, Charge=2)",716.40576171875,448.74713
"Precursor(Weight=536.800747, Charge=2)",719.4019165039062,111.891975
"Precursor(Weight=536.800747, Charge=2)",720.384765625,272.01672
"Precursor(Weight=536.800747, Charge=2)",721.0501708984375,127.94223
"Precursor(Weight=536.800747, Charge=2)",721.4364624023438,64.570656
"Precursor(Weight=536.800747, Charge=2)",722.400634765625,163.75241
"Precursor(Weight=536.800747, Charge=2)",723.2593994140625,71.02273
"Precursor(Weight=536.800747, Charge=2)",723.8869018554688,237.28612
"Precursor(Weight=536.800747, Charge=2)",724.0723266601562,112.00097
"Precursor(Weight=536.800747, Charge=2)",724.176025390625,51.278408
"Precursor(Weight=536.800747, Charge=2)",724.3792114257812,139.29874
"Precursor(Weight=536.800747, Charge=2)",725.386962890625,48.166668
"Precursor(Weight=536.800747, Charge=2)",726.3485107421875,81.09423
"Precursor(Weight=536.800747, Charge=2)",726.3805541992188,80.16009
"Precursor(Weight=536.800747, Charge=2)",727.3736572265625,73.760414
"Precursor(Weight=536.800747, Charge=2)",727.4362182617188,388.33884
"Precursor(Weight=536.800747, Charge=2)",728.3091430664062,38.226852
"Precursor(Weight=536.800747, Charge=2)",728.3925170898438,71.00862
"Precursor(Weight=536.800747, Charge=2)",728.4314575195312,369.34866
"Precursor(Weight=536.800747, Charge=2)",729.1368408203125,148.16582
"Precursor(Weight=536.800747, Charge=2)",729.4190063476562,116.91016
"Precursor(Weight=536.800747, Charge=2)",733.0547485351562,28.926283
"Precursor(Weight=536.800747, Charge=2)",734.2078857421875,262.7298
"Precursor(Weight=536.800747, Charge=2)",735.350830078125,139.84613
"Precursor(Weight=536.800747, Charge=2)",735.812255859375,53.130436
"Precursor(Weight=536.800747, Charge=2)",736.3535766601562,97.204544
"Precursor(Weight=536.800747, Charge=2)",737.0349731445312,440.70132
"Precursor(Weight=536.800747, Charge=2)",737.3499755859375,432.63364
"Precursor(Weight=536.800747, Charge=2)",737.4189453125,3113.4333
"Precursor(Weight=536.800747, Charge=2)",737.5911865234375,70.375
"Precursor(Weight=536.800747, Charge=2)",737.6913452148438,175.92064
"Precursor(Weight=536.800747, Charge=2)",737.7496337890625,27.013159
"Precursor(Weight=536.800747, Charge=2)",737.9480590820312,88.26759
"Precursor(Weight=536.800747, Charge=2)",738.15576171875,17.015625
"Precursor(Weight=536.800747, Charge=2)",738.3837890625,119.160034
"Precursor(Weight=536.800747, Charge=2)",738.406005859375,1348.9272
"Precursor(Weight=536.800747, Charge=2)",739.4044799804688,645.1146
"Precursor(Weight=536.800747, Charge=2)",741.4097900390625,26.297619
"Precursor(Weight=536.800747, Charge=2)",741.4476928710938,57.410255
"Precursor(Weight=536.800747, Charge=2)",743.2571411132812,49.0
"Precursor(Weight=536.800747, Charge=2)",743.3824462890625,85.411766
"Precursor(Weight=536.800747, Charge=2)",743.5560913085938,43.89352
"Precursor(Weight=536.800747, Charge=2)",744.3847045898438,53.04281
"Precursor(Weight=536.800747, Charge=2)",750.0108032226562,132.18056
"Precursor(Weight=536.800747, Charge=2)",750.05908203125,16.066177
"Precursor(Weight=536.800747, Charge=2)",751.3751831054688,25.066177
"Precursor(Weight=536.800747, Charge=2)",751.4242553710938,94.2
"Precursor(Weight=536.800747, Charge=2)",751.447021484375,54.38889
"Precursor(Weight=536.800747, Charge=2)",751.61279296875,37.17161
"Precursor(Weight=536.800747, Charge=2)",753.3516235351562,85.77197
"Precursor(Weight=536.800747, Charge=2)",753.3818969726562,1071.5767
"Precursor(Weight=536.800747, Charge=2)",754.3572387695312,216.04077
"Precursor(Weight=536.800747, Charge=2)",754.378173828125,134.07285
"Precursor(Weight=536.800747, Charge=2)",754.5413818359375,22.01389
"Precursor(Weight=536.800747, Charge=2)",755.297119140625,51.335316
"Precursor(Weight=536.800747, Charge=2)",755.349365234375,48.011364
"Precursor(Weight=536.800747, Charge=2)",755.3822631835938,293.0994
"Precursor(Weight=536.800747, Charge=2)",755.4296264648438,7264.769
"Precursor(Weight=536.800747, Charge=2)",755.6744995117188,272.92093
"Precursor(Weight=536.800747, Charge=2)",755.75537109375,43.246952
"Precursor(Weight=536.800747, Charge=2)",756.326904296875,59.225
"Precursor(Weight=536.800747, Charge=2)",756.34716796875,73.49588
"Precursor(Weight=536.800747, Charge=2)",756.4300537109375,2133.1343
"Precursor(Weight=536.800747, Charge=2)",756.8370971679688,26.455645
"Precursor(Weight=536.800747, Charge=2)",756.9783325195312,57.049603
"Precursor(Weight=536.800747, Charge=2)",757.4114990234375,146.09091
"Precursor(Weight=536.800747, Charge=2)",757.48681640625,73.969826
"Precursor(Weight=536.800747, Charge=2)",762.221435546875,145.5808
"Precursor(Weight=536.800747, Charge=2)",762.3941650390625,99.21778
"Precursor(Weight=536.800747, Charge=2)",765.3927612304688,81.694305
"Precursor(Weight=536.800747, Charge=2)",766.3524169921875,42.11149
"Precursor(Weight=536.800747, Charge=2)",766.4473266601562,74.5125
"Precursor(Weight=536.800747, Charge=2)",768.3969116210938,78.671295
"Precursor(Weight=536.800747, Charge=2)",769.4492797851562,395.40073
"Precursor(Weight=536.800747, Charge=2)",771.3670043945312,97.23684
"Precursor(Weight=536.800747, Charge=2)",771.3876342773438,1759.1108
"Precursor(Weight=536.800747, Charge=2)",771.4427490234375,136.95065
"Precursor(Weight=536.800747, Charge=2)",772.38623046875,450.7541
"Precursor(Weight=536.800747, Charge=2)",772.4197387695312,171.00291
"Precursor(Weight=536.800747, Charge=2)",773.3778076171875,58.057693
"Precursor(Weight=536.800747, Charge=2)",773.4279174804688,203.65096
"Precursor(Weight=536.800747, Charge=2)",774.4334716796875,163.85435
"Precursor(Weight=536.800747, Charge=2)",774.5443725585938,43.671295
"Precursor(Weight=536.800747, Charge=2)",775.3726196289062,167.21147
"Precursor(Weight=536.800747, Charge=2)",779.4301147460938,276.05957
"Precursor(Weight=536.800747, Charge=2)",780.425537109375,161.40565
"Precursor(Weight=536.800747, Charge=2)",783.4336547851562,82.14224
"Precursor(Weight=536.800747, Charge=2)",784.3328857421875,25.570946
"Precursor(Weight=536.800747, Charge=2)",785.4443969726562,77.13793
"Precursor(Weight=536.800747, Charge=2)",791.8690795898438,164.2301
"Precursor(Weight=536.800747, Charge=2)",794.0224609375,25.071428
"Precursor(Weight=536.800747, Charge=2)",795.2373657226562,383.30865
"Precursor(Weight=536.800747, Charge=2)",795.3903198242188,407.7505
"Precursor(Weight=536.800747, Charge=2)",795.4160766601562,42.45153
"Precursor(Weight=536.800747, Charge=2)",795.6943359375,233.8
"Precursor(Weight=536.800747, Charge=2)",795.8455810546875,12.321428
"Precursor(Weight=536.800747, Charge=2)",796.4136962890625,59.532608
"Precursor(Weight=536.800747, Charge=2)",797.407470703125,78.296875
"Precursor(Weight=536.800747, Charge=2)",797.4363403320312,69.0839
"Precursor(Weight=536.800747, Charge=2)",797.8993530273438,104.44444
"Precursor(Weight=536.800747, Charge=2)",798.4771728515625,55.601665
"Precursor(Weight=536.800747, Charge=2)",799.4113159179688,56.022728
"Precursor(Weight=536.800747, Charge=2)",802.1655883789062,86.02766
"Precursor(Weight=536.800747, Charge=2)",805.8855590820312,136.91139
"Precursor(Weight=536.800747, Charge=2)",806.4104614257812,97.17469
"Precursor(Weight=536.800747, Charge=2)",808.4161987304688,276.6914
